date,state,unemploy_perc,house_price_perc,date_numeric,hpi,hpi_trend,hpi_detrended
1997-05-01,Nevada,4.4,0.01893732200836551,9982,90.380631801,91.98743979223498,0.982532310988716
1997-06-01,Nevada,4.3,0.020217346104819622,10013,90.729780355,92.20109306168835,0.984042350715908
1997-07-01,Nevada,4.3,0.019939709780624204,10043,90.94497914,92.40832676365451,0.9841643315607564
1997-08-01,Nevada,4.3,0.01758562542333597,10074,90.944716558,92.62295760002047,0.9818809387488172
1997-09-01,Nevada,4.3,0.014684125426001726,10105,90.757194319,92.83808694553093,0.9775857873099884
1997-10-01,Nevada,4.3,0.014088005034584627,10135,90.600884143,93.04675237239647,0.9737135561743467
1997-11-01,Nevada,4.4,0.013865711573129769,10166,90.455287628,93.26286603858048,0.9698960740771245
1997-12-01,Nevada,4.4,0.012251266526707605,10196,90.222558251,93.47248621056931,0.9652311809461441
1998-01-01,Nevada,4.5,0.011245528807371619,10227,90.166001254,93.68958870116944,0.9623908323644347
1998-02-01,Nevada,4.5,0.012237351811140718,10258,90.488530157,93.9071954416653,0.9635952786302839
1998-03-01,Nevada,4.5,0.01434541980131776,10286,90.977647524,94.1041778530149,0.9667758605372617
1998-04-01,Nevada,4.5,0.015307730013959686,10317,91.376196507,94.32274753288564,0.9687609712083681
1998-05-01,Nevada,4.4,0.012464183570660925,10347,91.507152587,94.53474992354917,0.9679737097839936
1998-06-01,Nevada,4.3,0.009036335542664142,10378,91.549645094,94.75431966528501,0.9661791189825923
1998-07-01,Nevada,4.2,0.009124949137901517,10408,91.774847449,94.96729206929312,0.966383745911553
1998-08-01,Nevada,4.1,0.012663254178878258,10439,92.09637262,95.18786644866019,0.9675221859255813
1998-09-01,Nevada,4,0.016476616484462303,10470,92.252565803,95.40895314185418,0.9669172835995667
1998-10-01,Nevada,3.9,0.018404955534077283,10500,92.268389387,95.62339691799339,0.9649143657396877
1998-11-01,Nevada,3.8,0.02050824839150467,10531,92.310367135,95.84549518960429,0.9631163880200003
1998-12-01,Nevada,3.8,0.02312184045143595,10561,92.308669848,96.06092014960593,0.9609388469758341
1999-01-01,Nevada,3.8,0.02363594486126175,10592,92.297159888,96.28403462809362,0.9585925667168673
1999-02-01,Nevada,3.8,0.021690677609577325,10623,92.451287692,96.50766732013199,0.9579683175360948
1999-03-01,Nevada,3.9,0.02006889880856,10651,92.803468726,96.71010455545816,0.9596046778419322
1999-04-01,Nevada,4,0.02021393894260526,10682,93.223269364,96.93472685252523,0.9617117867967816
1999-05-01,Nevada,4.1,0.02320908168332325,10712,93.630949566,97.15259999944439,0.9637513516523023
1999-06-01,Nevada,4.1,0.02766072983024559,10743,94.081975093,97.37825005202394,0.9661497823460278
1999-07-01,Nevada,4.2,0.03125401032776387,10773,94.643179479,97.59712007383341,0.9697333221246823
1999-08-01,Nevada,4.2,0.033146301946066714,10804,95.149026795,97.82380258440338,0.972657208994758
1999-09-01,Nevada,4.1,0.033932007817371934,10835,95.382880587,98.05101159576108,0.9727883377709442
1999-10-01,Nevada,4,0.034072896686359044,10865,95.412240686,98.27139373484191,0.970905540868215
1999-11-01,Nevada,3.9,0.03480430569950399,10896,95.523165372,98.49964233717947,0.9697818500194089
1999-12-01,Nevada,3.9,0.037618612593140366,10926,95.781193938,98.72103283100171,0.9702207441646772
2000-01-01,Nevada,3.9,0.03981830186822277,10957,95.972276062,98.95032578095005,0.9699035885385293
2000-02-01,Nevada,3.9,0.04064125361366,10988,96.208623922,99.18015129478461,0.9700390921571335
2000-03-01,Nevada,4,0.04242364151952205,11017,96.740529815,99.39563258561064,0.9732875308346796
2000-04-01,Nevada,4,0.04506038392193701,11048,97.423945672,99.62649238472315,0.9778919576510064
2000-05-01,Nevada,4,0.04687026814682205,11078,98.019457279,99.85041561757438,0.981662987307064
2000-06-01,Nevada,4.1,0.04616714566957647,11109,98.425471342,100.08233171178416,0.9834450262953948
2000-07-01,Nevada,4.1,0.042623446107863394,11139,98.677197939,100.30727950159151,0.9837491199971619
2000-08-01,Nevada,4.2,0.03946692811783259,11170,98.904266596,100.54025672395896,0.9837280092445885
2000-09-01,Nevada,4.3,0.04051150184624075,11201,99.24698433,100.77377506743359,0.9848493247731176
2000-10-01,Nevada,4.4,0.04400529091249061,11231,99.610884094,101.00027696426422,0.986243672670761
2000-11-01,Nevada,4.5,0.04495862566190523,11262,99.817755606,101.23486376696087,0.9860017773696718
2000-12-01,Nevada,4.6,0.04404628809211619,11292,100,101.46240201938093,0.9855867593288242
2001-01-01,Nevada,4.6,0.044979708777681315,11323,100.28908109,101.69806217001667,0.9861454481043979
2001-02-01,Nevada,4.7,0.04738299824032288,11354,100.76727698,101.93426967322333,0.9885515175910474
2001-03-01,Nevada,4.8,0.04835417372579531,11382,101.4183382,102.14808990440952,0.9928559437078811
2001-04-01,Nevada,4.8,0.04827449048136501,11413,102.12703701,102.3853426578919,0.9974771227874385
2001-05-01,Nevada,4.9,0.05041115568448107,11443,102.9607314,102.61546675817641,1.0033646452404417
2001-06-01,Nevada,4.9,0.05548456241600608,11474,103.88656555,102.8538050576104,1.0100410528498303
2001-07-01,Nevada,5.1,0.06114902801283528,11504,104.71121268,103.08498208681485,1.0157756305551433
2001-08-01,Nevada,5.3,0.0639684018874862,11535,105.23101447,103.32441089909764,1.0184525956094177
2001-09-01,Nevada,5.5,0.06393001422494704,11566,105.59184545,103.56439581717773,1.0195767050715125
2001-10-01,Nevada,5.7,0.06448381674776127,11596,106.03417409,103.79716998963492,1.0215516868194812
2001-11-01,Nevada,6,0.065858733589927,11627,106.39162658,104.0382529546395,1.0226202724337035
2001-12-01,Nevada,6.1,0.06663399990000007,11657,106.66339999,104.27209218137693,1.0229333444701914
2002-01-01,Nevada,6.1,0.06674787152544259,11688,106.98316379,104.51427821740111,1.0236224716345774
2002-02-01,Nevada,6,0.0662714744323738,11719,107.445273,104.75702676324761,1.0256617271395825
2002-03-01,Nevada,5.9,0.0663883866517545,11747,108.15133805,104.9767680902096,1.0302406905598618
2002-04-01,Nevada,5.8,0.06796492646036878,11778,109.06809357,105.22059083133371,1.036566062861534
2002-05-01,Nevada,5.7,0.06919295194517239,11808,110.08488834,105.45708751306454,1.0438832603485484
2002-06-01,Nevada,5.6,0.06954885217109785,11839,111.11175694,105.70202586100731,1.0511790671458483
2002-07-01,Nevada,5.5,0.07072878548960371,11869,112.11730958,105.93960462929647,1.058313460507244
2002-08-01,Nevada,5.5,0.07410232410353768,11900,113.02887721,106.18566368849812,1.0644457385657715
2002-09-01,Nevada,5.4,0.07707840691025636,11931,113.73069668,106.43229425314222,1.0685731946123327
2002-10-01,Nevada,5.3,0.077755277963518,11961,114.27889077,106.67151439267,1.07131591241244
2002-11-01,Nevada,5.3,0.07893222634100283,11992,114.78935453,106.91927341128181,1.0736076936142718
2002-12-01,Nevada,5.3,0.08184380641174416,12022,115.39313865,107.1595880985029,1.0768344736817081
2003-01-01,Nevada,5.2,0.08599342246092667,12053,116.18301219,107.40848073430439,1.0816930971903522
2003-02-01,Nevada,5.2,0.09085657886503773,12084,117.20738292,107.65795145691321,1.0887015899323391
2003-03-01,Nevada,5.2,0.09601239279350726,12112,118.5352068,107.8837778462457,1.0987305892173571
2003-04-01,Nevada,5.2,0.09981122034569356,12143,119.95431309,108.13435251067709,1.109308099645354
2003-05-01,Nevada,5.2,0.10173724794459837,12173,121.28462192,108.37739824296042,1.1190951608572866
2003-06-01,Nevada,5.2,0.10532516902166811,12204,122.81462152,108.62911940752112,1.130586551652528
2003-07-01,Nevada,5.2,0.11204161023001236,12234,124.67911348,108.87327719143256,1.1451764537295588
2003-08-01,Nevada,5.1,0.11922340098064566,12265,126.50456436,109.12615010191459,1.1592506859433367
2003-09-01,Nevada,5,0.1281052966816314,12296,128.30020132,109.37961034393017,1.1729809689079753
2003-10-01,Nevada,4.9,0.14029790928115093,12326,130.31198022,109.62545495182461,1.1887018418967217
2003-11-01,Nevada,4.8,0.15371966209103816,12357,132.43473532,109.88007489688093,1.2052661544350594
2003-12-01,Nevada,4.7,0.167178295223535,12387,134.68436685,110.12704436261139,1.222990843253085
2004-01-01,Nevada,4.6,0.18122541801177583,12418,137.23832714,110.38282931691006,1.2432941607791876
2004-02-01,Nevada,4.5,0.20125122293789377,12449,140.79551207,110.63920836635788,1.2725643481087285
2004-03-01,Nevada,4.5,0.23092526093268706,12478,145.90798036,110.87958589274311,1.315913828368198
2004-04-01,Nevada,4.4,0.2680240949391943,12509,152.10495929,111.13711872652048,1.368624281724369
2004-05-01,Nevada,4.4,0.3088171991392723,12539,158.73939916,111.38691355839022,1.4251171352978294
2004-06-01,Nevada,4.3,0.34551773465417246,12570,165.24925133,111.64562472928301,1.4801229491141674
2004-07-01,Nevada,4.2,0.369364931580038,12600,170.7312057,111.8965624931715,1.5257949118000733
2004-08-01,Nevada,4.2,0.381019497390094,12631,174.70526989,112.156457392641,1.5576924766657534
2004-09-01,Nevada,4.2,0.38475825043233813,12662,177.66476231,112.41695593316315,1.58040894129556
2004-10-01,Nevada,4.1,0.3798708626515259,12692,179.81370456,112.66962736219077,1.5959376876428826
2004-11-01,Nevada,4.1,0.3684389654428617,12723,181.22885219,112.93131780936916,1.6047705428880124
2004-12-01,Nevada,4.1,0.3550036759889925,12753,182.49781218,113.18514533223698,1.612383070625626
2005-01-01,Nevada,4.1,0.3425790399065338,12784,184.25330149,113.44803313962032,1.6241207219806073
2005-02-01,Nevada,4.1,0.3265677861034395,12815,186.77479074,113.7115315394897,1.6425316606973752
2005-03-01,Nevada,4.1,0.30291020361567833,12843,190.1049964,113.95005609104889,1.668318585539804
2005-04-01,Nevada,4.1,0.2748063170662709,12874,193.90436296,114.21472050711739,1.6977177906583125
2005-05-01,Nevada,4.1,0.24216867364637684,12904,197.18110891,114.47143264103846,1.7225355214023048
2005-06-01,Nevada,4.1,0.20810996197086373,12935,199.63926674,114.73730802465624,1.739968194975421
2005-07-01,Nevada,4.2,0.18192428626420698,12965,201.79135844,114.99519474059434,1.7547807879729242
2005-08-01,Nevada,4.2,0.16679520708417916,12996,203.84527156,115.26228663252272,1.7685339890045393
2005-09-01,Nevada,4.1,0.1563596573051922,13027,205.44436366,115.52999888149205,1.7782772063448211
2005-10-01,Nevada,4.1,0.14769965161992427,13057,206.37212608,115.78966727111028,1.7823017454294923
2005-11-01,Nevada,4,0.1424572522422265,13088,207.0462165,116.05860443293656,1.7839798911216431
2005-12-01,Nevada,3.9,0.13860976078469478,13118,207.79379027,116.31946093086954,1.7864060631564915
2006-01-01,Nevada,3.9,0.13218938604105213,13149,208.60963229,116.58962861012081,1.7892640604216763
2006-02-01,Nevada,3.9,0.12208705982030876,13180,209.57757579,116.86042379034507,1.7934007852478382
2006-03-01,Nevada,4,0.10814625701231684,13208,210.6641402,117.10555354809466,1.7989252756785894
2006-04-01,Nevada,4,0.08999079878156047,13239,211.35397147,117.37754703376193,1.800633739681126
2006-05-01,Nevada,4.1,0.0718627159484515,13269,211.35107893,117.64136802320768,1.7965710742866043
2006-06-01,Nevada,4.1,0.05714026421894469,13300,211.04670719,117.91460601045794,1.7898266748334986
2006-07-01,Nevada,4.1,0.042452053726310224,13330,210.35781603,118.17963410836867,1.7799836462271117
2006-08-01,Nevada,4.1,0.02537053570299652,13361,209.0169353,118.45412229139762,1.764539141878216
2006-09-01,Nevada,4.1,0.00922350122554838,13392,207.33928,118.72924801035391,1.7463201652041016
2006-10-01,Nevada,4.1,-0.0043157025947134775,13422,205.48148536,118.996107119935,1.7267916601078153
2006-11-01,Nevada,4.1,-0.01620598379782523,13453,203.69082887,119.27249167195461,1.7077770910515426
2006-12-01,Nevada,4.1,-0.027395140261907147,13483,202.10125024,119.54057179086784,1.6906498539556032
2007-01-01,Nevada,4.1,-0.0368548582613486,13514,200.92135386,119.8182209357199,1.6768848034205943
2007-02-01,Nevada,4.2,-0.04306835149693855,13545,200.55141509,120.09651495826063,1.6699186913100799
2007-03-01,Nevada,4.2,-0.046581188002304263,13573,200.85115428,120.3484328331359,1.6689137494501636
2007-04-01,Nevada,4.2,-0.049067892303466976,13604,200.98327756,120.62795834451512,1.6661417495435757
2007-05-01,Nevada,4.3,-0.05405961501518597,13634,199.92552097,120.89908504744508,1.6536561950947946
2007-06-01,Nevada,4.4,-0.06341263276830755,13665,197.66367985,121.17988952306327,1.6311591026197474
2007-07-01,Nevada,4.5,-0.07343049847882577,13695,194.91113674,121.45225676162642,1.60483750518157
2007-08-01,Nevada,4.6,-0.08278373192662536,13726,191.71373336,121.73434605336254,1.5748532733396523
2007-09-01,Nevada,4.7,-0.09304093445294115,13757,188.04823964,122.01709053562897,1.5411631175150005
2007-10-01,Nevada,4.8,-0.10490932588029833,13787,183.92456125,122.2913394901172,1.5039868073802856
2007-11-01,Nevada,4.9,-0.12147691001734784,13818,178.94709638,122.57537766496931,1.4598943098434451
2007-12-01,Nevada,5,-0.14258354025905318,13848,173.28493849,122.8508814408998,1.4105306893818474
2008-01-01,Nevada,5.2,-0.16514129206555006,13879,167.74094188,123.13621922760589,1.3622388516732549
2008-02-01,Nevada,5.3,-0.18881664730715808,13910,162.68396928,123.42221974991118,1.3181092481535692
2008-03-01,Nevada,5.5,-0.21170927004343432,13939,158.32910302,123.69036996828781,1.2800438955804965
2008-04-01,Nevada,5.8,-0.23128315889924234,13970,154.49923024,123.97765758063261,1.2461860729988123
2008-05-01,Nevada,6,-0.24622415182995439,14000,150.69902914,124.25631315930725,1.212807826889173
2008-06-01,Nevada,6.3,-0.25665462162041186,14031,146.93238289,124.54491525125229,1.179754168153586
2008-07-01,Nevada,6.6,-0.26463342727719397,14061,143.33113461,124.82484581380334,1.1482580545206666
2008-08-01,Nevada,7,-0.27112958335850335,14092,139.73446871,125.11476839972788,1.116850316691342
2008-09-01,Nevada,7.4,-0.27930993430489737,14123,135.52449818,125.40536437006762,1.0806913951469501
2008-10-01,Nevada,7.9,-0.2897042876594058,14153,130.64082725,125.68722890162418,1.039412105682217
2008-11-01,Nevada,8.5,-0.2976817771151812,14184,125.67780672,125.9791544889002,0.9976079552992495
2008-12-01,Nevada,9,-0.3016129425063456,14214,121.0199583,126.26230868684269,0.958480480506302
2009-01-01,Nevada,9.5,-0.30341798537419773,14245,116.84532323,126.55556997469475,0.923272861505532
2009-02-01,Nevada,9.9,-0.3042790311121675,14276,113.18264873,126.84951240154889,0.8922592336950755
2009-03-01,Nevada,10.4,-0.3050981288885217,14304,110.02318994,127.11559555645357,0.8655365178314204
2009-04-01,Nevada,10.7,-0.30564859330783944,14335,107.27675785,127.41083871846014,0.8419751327989415
2009-05-01,Nevada,11,-0.30401916423388053,14365,104.88363625,127.69721080908802,0.821346336270452
2009-06-01,Nevada,11.3,-0.29779814864064247,14396,103.17619129,127.99380485117746,0.8061030095164864
2009-07-01,Nevada,11.6,-0.28582156564566663,14426,102.36400531,128.28148723245138,0.7979639737455816
2009-08-01,Nevada,11.8,-0.2705132992522329,14457,101.93443656,128.5794383355527,0.7927740071004395
2009-09-01,Nevada,12,-0.251108894679694,14488,101.49309124,128.8780814703862,0.7875124309894482
2009-10-01,Nevada,12.2,-0.2259230018768884,14518,101.12605939,129.1677513760081,0.7829048528964588
2009-11-01,Nevada,12.5,-0.19962155789282698,14549,100.58980715,129.4677609474426,0.7769486891090548
2009-12-01,Nevada,12.7,-0.1755872970086786,14579,99.770390938,129.75875623280714,0.7688913938031018
2010-01-01,Nevada,13,-0.15281237453426488,14610,98.989911934,130.06013849295016,0.7611087692280576
2010-02-01,Nevada,13.2,-0.12906595873938065,14641,98.574621659,130.36222075415156,0.7561594232496285
2010-03-01,Nevada,13.4,-0.10305141229029147,14669,98.685144832,130.63567226627762,0.7554226431418201
2010-04-01,Nevada,13.5,-0.07483152294017603,14700,99.249074684000007,130.93909128250385,0.7579789481650521
2010-05-01,Nevada,13.5,-0.04831014920118204,14730,99.816692134,131.23339357022635,0.7606043661485102
2010-06-01,Nevada,13.5,-0.0334714319051892,14761,99.722736429,131.53820087501785,0.7581275687642437
2010-07-01,Nevada,13.6,-0.03465626519064535,14791,98.816451196,131.83384973786875,0.7495529516317794
2010-08-01,Nevada,13.6,-0.042792938218012444,14822,97.572362514,132.14005168331641,0.7384011226803476
2010-09-01,Nevada,13.7,-0.05087309808891771,14853,96.329823254,132.4469648241934,0.7273086505369577
2010-10-01,Nevada,13.7,-0.05964044510762778,14883,95.094856196,132.7446562497858,0.7163742698392308
2010-11-01,Nevada,13.7,-0.06695365841547896,14914,93.854951562,133.05297366653625,0.7053953697962722
2010-12-01,Nevada,13.6,-0.07252427559892505,14944,92.534615609,133.35202717419995,0.6939123279177489
2011-01-01,Nevada,13.5,-0.0783744689173248,14975,91.231630158,133.66175529206433,0.6825559783997281
2011-02-01,Nevada,13.4,-0.08581401295419211,15006,90.115537799,133.97220279537038,0.6726435478309093
2011-03-01,Nevada,13.3,-0.09628324656335652,15034,89.1834187,134.2532267087812,0.6642925528594891
2011-04-01,Nevada,13.2,-0.10960831792776138,15065,88.370550552,134.56504798444428,0.6567125109799361
2011-05-01,Nevada,13.2,-0.12012055567723923,15095,87.826655609,134.86750007175766,0.651206966558073
2011-06-01,Nevada,13.1,-0.12265912216226427,15126,87.490833119,135.18074808038162,0.6472137072874897
2011-07-01,Nevada,13.1,-0.11769059032420259,15156,87.186684721,135.48458403209327,0.6435173812863273
2011-08-01,Nevada,13,-0.10826068730768268,15187,87.009111486,135.79926530167072,0.6407185730549717
2011-09-01,Nevada,12.9,-0.09956650903126973,15218,86.738599037,136.1146774610545,0.6372464796224337
2011-10-01,Nevada,12.7,-0.0935937571813098,15248,86.194571316,136.42061253802072,0.6318295286350322
2011-11-01,Nevada,12.5,-0.08935760007781612,15279,85.468298335,136.7374678603931,0.6250539787840875
2011-12-01,Nevada,12.3,-0.08516592409374535,15309,84.65381956,137.0448027381177,0.617709083953859
2012-01-01,Nevada,12,-0.07912761868332119,15340,84.012688515,137.36310782664648,0.6116102776374628
2012-02-01,Nevada,11.8,-0.06784722020565737,15371,84.001449062,137.68215222179126,0.6101113884876134
2012-03-01,Nevada,11.6,-0.04891937407867053,15400,84.820621679,137.98128392805665,0.6147255574402787
2012-04-01,Nevada,11.5,-0.022734632696644885,15431,86.361478544,138.30176412080021,0.6244423496186732
2012-05-01,Nevada,11.4,0.004961571791370245,15461,88.262413866,138.6126149536426,0.6367559972482905
2012-06-01,Nevada,11.3,0.029197659479656357,15492,90.045360672,138.9345614980754,0.648113469399386
2012-07-01,Nevada,11.1,0.050783195991090935,15522,91.614303219,139.2468346236341,0.6579273666552021
2012-08-01,Nevada,11,0.06953634790275398,15553,93.059407333,139.57025422902336,0.6667567372937296
2012-09-01,Nevada,10.8,0.0881670141886639,15584,94.386082329,139.89442502018593,0.6746950946428398
2012-10-01,Nevada,10.7,0.1099063910680591,15614,95.667905579,140.20885556128567,0.6823242739983945
2012-11-01,Nevada,10.6,0.13436229783104636,15645,96.952015291,140.53450959040782,0.6898804825488746
2012-12-01,Nevada,10.5,0.16141876472939143,15675,98.318534543,140.8503788031182,0.6980352866528705
2013-01-01,Nevada,10.4,0.19164890970160142,15706,100.11362867,141.17752285673032,0.7091329175083858
2013-02-01,Nevada,10.3,0.22052491587767076,15737,102.52586155,141.50542674665044,0.7245366054657467
2013-03-01,Nevada,10.2,0.24388702300824594,15765,105.50727059,141.80225256546564,0.7440450957666601
2013-04-01,Nevada,10,0.261015236029283,15796,108.90314025,142.13160747462382,0.7662133862057641
2013-05-01,Nevada,9.9,0.27165049463071744,15826,112.23894225,142.4510663682799,0.7879122642706496
2013-06-01,Nevada,9.7,0.27647934576757627,15857,114.94104308,142.78192823524176,0.8050111418206074
2013-07-01,Nevada,9.6,0.27797479963498173,15887,117.0807708,143.1028488076505,0.8181582112133373
2013-08-01,Nevada,9.4,0.2782903974912425,15918,118.95694679,143.43522452747598,0.8293426331076228
2013-09-01,Nevada,9.2,0.2760604178927155,15949,120.44234366,143.7683722348618,0.837752711446464
2013-10-01,Nevada,9.1,0.26943051679661756,15979,121.44375882,144.0915099658208,0.8428238336096766
2013-11-01,Nevada,8.9,0.25935562260905587,16010,122.09706558,144.42618198489416,0.8453942623282141
2013-12-01,Nevada,8.8,0.24703836473861762,16040,122.60698454,144.7507982270634,0.8470211290142421
2014-01-01,Nevada,8.6,0.2294462308994638,16071,123.08432343,145.0870015322869,0.8483483849696174
2014-02-01,Nevada,8.5,0.20794130854099624,16102,123.84522336,145.42398571515548,0.8516148333506539
2014-03-01,Nevada,8.4,0.18553502560093094,16130,125.08256474,145.72903121501855,0.8583229003659858
2014-04-01,Nevada,8.2,0.16237889283454332,16161,126.58671159,146.06750659865446,0.8666315632936674
2014-05-01,Nevada,8.1,0.14273859205047867,16191,128.25977084,146.395811926978,0.8761163939852032
2014-06-01,Nevada,7.9,0.13154024824254273,16222,130.06041642,146.73583599899396,0.8863575522266538
2014-07-01,Nevada,7.8,0.12442164456607774,16252,131.64815285,147.06564348278204,0.8951659254488825
2014-08-01,Nevada,7.7,0.11433555439187981,16283,132.55795525,147.4072233291755,0.8992636334651283
2014-09-01,Nevada,7.6,0.1036289224430389,16314,132.92365395,147.74959654095807,0.8996549368793156
2014-10-01,Nevada,7.5,0.09673146643469477,16344,133.1911917,148.0816825807051,0.899444072884641
2014-11-01,Nevada,7.4,0.09389200514805673,16375,133.56100389,148.42562231531417,0.8998513990142759
2014-12-01,Nevada,7.3,0.09318468334300012,16405,134.03207757,148.75922780910662,0.9010000895002962
2015-01-01,Nevada,7.2,0.09327872616149624,16436,134.56547233,149.10474123414116,0.9024895601320286
2015-02-01,Nevada,7.1,0.0930613190183196,16467,135.3704232,149.4510571608332,0.9057843134178691
2015-03-01,Nevada,7,0.09307390853552788,16495,136.72448793,149.76454996061096,0.9129295815729385
2015-04-01,Nevada,7,0.09464544342382974,16526,138.56756704,150.11239838230387,0.923092086551694
2015-05-01,Nevada,6.9,0.09601944529717854,16556,140.57520289,150.4497951201817,0.9343661968944942
2015-06-01,Nevada,6.8,0.0959831355582248,16587,142.544023,150.7992351164314,0.9452569364157745
2015-07-01,Nevada,6.8,0.0955348343119573,16617,144.22513732,151.13817560736405,0.9542601446683916
2015-08-01,Nevada,6.7,0.0976137231114993,16648,145.49743079,151.48921446039296,0.960447456990679
2015-09-01,Nevada,6.6,0.10239654866183456,16679,146.53457735,151.8410686486331,0.9650523317185514
2015-10-01,Nevada,6.5,0.10669599662422735,16709,147.40215864,152.18235079314644,0.9685890503844043
2015-11-01,Nevada,6.4,0.107559902603245,16740,147.92681246,152.5358148842602,0.9697841295320881
2015-12-01,Nevada,6.3,0.1049273719021111,16770,148.09571122,152.87865855944042,0.9687140940108342
2016-01-01,Nevada,6.2,0.10255970421710625,16801,148.36646737,153.23373991951135,0.968236286916524
2016-02-01,Nevada,6.1,0.10273954473387503,16832,149.27831885,153.58964600406284,0.971929571646068
2016-03-01,Nevada,6,0.10366194040716636,16861,150.89761365,153.9233387313516,0.9803426490986367
2016-04-01,Nevada,5.9,0.10229406305378963,16892,152.74220648,154.28084650240612,0.9900270185360817
2016-05-01,Nevada,5.8,0.09799295520689522,16922,154.35058245,154.62761235844417,0.9982084059617891
2016-06-01,Nevada,5.8,0.09313657318342972,16953,155.82008483,154.98675590024473,1.0053767750987164
2016-07-01,Nevada,5.7,0.09095191596798702,16983,157.34268989,155.33510837757865,1.0129241968115892
2016-08-01,Nevada,5.6,0.0906265706439282,17014,158.68336398,155.69589517456663,1.0191878456531163
2016-09-01,Nevada,5.5,0.08844761000704526,17045,159.4952105,156.057519947684,1.0220283556567376
2016-10-01,Nevada,5.5,0.08542711895253685,17075,159.99430038,156.40827910361713,1.0229273111176371
2016-11-01,Nevada,5.4,0.08492819929718354,17106,160.48997027,156.77155848475374,1.023718663137535
2016-12-01,Nevada,5.3,0.08685067666066892,17136,160.95792395,157.12392253325885,1.024401130998557
2017-01-01,Nevada,5.3,0.08959598766242416,17167,161.65950755,157.4888640930455,1.0264821483155182
2017-02-01,Nevada,5.2,0.09114141273034582,17198,162.88375572,157.8546532789603,1.0318590699518517
2017-03-01,Nevada,5.2,0.09087056314757036,17226,164.60976478,158.18577370162214,1.0406104223411083
2017-04-01,Nevada,5.1,0.09042338158057506,17257,166.5536733,158.55318155435396,1.050459357971971
2017-05-01,Nevada,5.1,0.09258867270312665,17287,168.64169801,158.90955002766535,1.0612433172244231
2017-06-01,Nevada,5.1,0.09719728657909243,17318,170.96537427,159.27863894879914,1.0733728979499733
2017-07-01,Nevada,5,0.10207633320129705,17348,173.40365473,159.63663798001895,1.0862397061488116
2017-08-01,Nevada,4.9,0.10726135149331228,17379,175.70395606,160.00741566125467,1.0980988308190407
2017-09-01,Nevada,4.9,0.11402729155932856,17410,177.68201737,160.37905452379965,1.1078879215093058
2017-10-01,Nevada,4.9,0.12169081507127122,17440,179.4641372,160.73952687920413,1.1164903909096824
2017-11-01,Nevada,4.9,0.1290644929097602,17471,181.20352690000001,161.11286616906477,1.1246992944055316
2017-12-01,Nevada,4.9,0.13503018998152272,17501,182.692103,161.47498785962074,1.13139567571186
1980-01-01,New Hampshire,3.6,0.08312968654280661,3652,35.312752511,44.25266348866751,0.7979802734369448
1980-02-01,New Hampshire,3.7,0.07151685405953656,3683,35.34873767,44.391393097784565,0.7962971018308534
1980-03-01,New Hampshire,4,0.06232949583817815,3712,35.485217119,44.52156610963373,0.7970343413261373
1980-04-01,New Hampshire,4.3,0.05692625843180488,3743,35.752930637,44.66113871333137,0.8005378202846345
1980-05-01,New Hampshire,4.6,0.05582052082109312,3773,36.152411369,44.79662556896965,0.8070342555900584
1980-06-01,New Hampshire,4.8,0.05743175001163103,3804,36.59296039,44.93706046858958,0.8143158455052485
1980-07-01,New Hampshire,5,0.05877818713417815,3834,36.961198629,45.07338437791929,0.8200227060630194
1980-08-01,New Hampshire,5,0.057765441827220876,3865,37.188340929,45.21468690082691,0.8224836547152973
1980-09-01,New Hampshire,5,0.054366492664458255,3896,37.245064604,45.35643239919015,0.8211638930548916
1980-10-01,New Hampshire,4.9,0.049869621768335426,3926,37.157655419,45.494028541737734,0.8167589595832414
1980-11-01,New Hampshire,4.9,0.04597086869771516,3957,37.01086416,45.63664976042148,0.8109899467707593
1980-12-01,New Hampshire,4.8,0.04397282799765567,3987,36.895254151,45.775095988082484,0.80601150810488
1981-01-01,New Hampshire,4.9,0.04333354740679951,4018,36.842979346,45.918598337389625,0.80235418065887
1981-02-01,New Hampshire,4.9,0.04238484918434704,4049,36.846988585,46.06255055848431,0.7999337452713658
1981-03-01,New Hampshire,4.9,0.039512175346090084,4077,36.88731524,46.19295976688132,0.798548424395331
1981-04-01,New Hampshire,4.9,0.03287134967850047,4108,36.928177722,46.33777209561405,0.7969346831306833
1981-05-01,New Hampshire,4.9,0.022043081991574676,4138,36.949321937,46.478345292343676,0.7949792899164726
1981-06-01,New Hampshire,4.9,0.009910332947511424,4169,36.955608811,46.62405228863477,0.7926297049904523
1981-07-01,New Hampshire,5,-1.9651746343252174e-4,4199,36.953935108,46.76549396306787,0.7901966167016999
1981-08-01,New Hampshire,5.1,-0.006177528339825766,4230,36.958608899,46.912101154278496,0.7878267651550134
1981-09-01,New Hampshire,5.3,-0.006432153509387861,4261,37.005498631,47.05916795078125,0.7863610905680208
1981-10-01,New Hampshire,5.5,-0.001012715941726361,4291,37.120025269,47.20192961961217,0.7864090635306742
1981-11-01,New Hampshire,5.7,0.007455326814503671,4322,37.286792248,47.34990501203972,0.7874734329143647
1981-12-01,New Hampshire,6,0.016322115048601038,4352,37.497462734,47.49354867921156,0.7895274995614942
1982-01-01,New Hampshire,6.2,0.025338863158507197,4383,37.776538558,47.642438280976116,0.7929178253893939
