expedition_id,member_id,peak_id,peak_name,year,season,sex,age,citizenship,expedition_role,hired,highpoint_metres,success,solo,oxygen_used,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
EVER09168,EVER09168-26,EVER,Everest,2009,Spring,M,42,Norway,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-27,EVER,Everest,2009,Spring,M,56,USA,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-28,EVER,Everest,2009,Spring,M,54,Japan,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-29,EVER,Everest,2009,Spring,M,45,New Zealand,Climbing Guide,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-30,EVER,Everest,2009,Spring,M,57,S Africa,Climber,FALSE,6493,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-31,EVER,Everest,2009,Spring,M,47,UK,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-32,EVER,Everest,2009,Spring,F,60,Japan,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-33,EVER,Everest,2009,Spring,M,42,Japan,Climbing Guide,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-34,EVER,Everest,2009,Spring,M,43,USA,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-35,EVER,Everest,2009,Spring,M,35,Belgium,Climber,FALSE,6493,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-36,EVER,Everest,2009,Spring,M,49,New Zealand,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-02,EVER,Everest,2009,Spring,M,45,New Zealand,Deputy Leader,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-37,EVER,Everest,2009,Spring,M,60,Japan,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-41,EVER,Everest,2009,Spring,M,27,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-52,EVER,Everest,2009,Spring,M,37,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-57,EVER,Everest,2009,Spring,M,37,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-61,EVER,Everest,2009,Spring,M,32,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-62,EVER,Everest,2009,Spring,M,19,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-53,EVER,Everest,2009,Spring,M,35,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-55,EVER,Everest,2009,Spring,M,16,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-60,EVER,Everest,2009,Spring,M,45,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-47,EVER,Everest,2009,Spring,M,19,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-63,EVER,Everest,2009,Spring,M,29,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-59,EVER,Everest,2009,Spring,M,21,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-44,EVER,Everest,2009,Spring,M,37,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-42,EVER,Everest,2009,Spring,M,22,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-48,EVER,Everest,2009,Spring,M,38,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-39,EVER,Everest,2009,Spring,M,44,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-40,EVER,Everest,2009,Spring,M,50,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-50,EVER,Everest,2009,Spring,M,18,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-56,EVER,Everest,2009,Spring,M,28,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-45,EVER,Everest,2009,Spring,M,46,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-58,EVER,Everest,2009,Spring,M,31,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-03,EVER,Everest,2009,Spring,M,45,Mexico,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-02,EVER,Everest,2009,Spring,M,35,UK,Deputy Leader,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-04,EVER,Everest,2009,Spring,M,65,UK,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-05,EVER,Everest,2009,Spring,F,42,Mexico,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-06,EVER,Everest,2009,Spring,M,30,USA,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-07,EVER,Everest,2009,Spring,M,61,UK,Climber,FALSE,6800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-01,EVER,Everest,2009,Spring,M,64,UK,Leader,FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-08,EVER,Everest,2009,Spring,F,39,Hungary,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-10,EVER,Everest,2009,Spring,M,28,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-09,EVER,Everest,2009,Spring,M,29,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-11,EVER,Everest,2009,Spring,M,26,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-12,EVER,Everest,2009,Spring,M,38,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-13,EVER,Everest,2009,Spring,M,22,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-14,EVER,Everest,2009,Spring,M,32,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09169,EVER09169-15,EVER,Everest,2009,Spring,M,25,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09170,EVER09170-01,EVER,Everest,2009,Spring,M,38,San Marino,Leader,FALSE,8650,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09170,EVER09170-02,EVER,Everest,2009,Spring,M,35,San Marino,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09170,EVER09170-03,EVER,Everest,2009,Spring,M,44,Italy,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09170,EVER09170-04,EVER,Everest,2009,Spring,F,36,Italy,Climber,FALSE,8700,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,Exposure / frostbite,8600
EVER09171,EVER09171-01,EVER,Everest,2009,Spring,F,24,Nepal,Leader,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09171,EVER09171-02,EVER,Everest,2009,Spring,M,29,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09171,EVER09171-03,EVER,Everest,2009,Spring,M,33,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09172,EVER09172-01,EVER,Everest,2009,Spring,M,50,USA,Leader,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09172,EVER09172-03,EVER,Everest,2009,Spring,M,32,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09172,EVER09172-02,EVER,Everest,2009,Spring,M,23,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-02,EVER,Everest,2009,Spring,M,46,S Korea,Climbing Leader,FALSE,7800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-03,EVER,Everest,2009,Spring,M,40,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-01,EVER,Everest,2009,Spring,M,53,S Korea,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-04,EVER,Everest,2009,Spring,M,26,S Korea,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-05,EVER,Everest,2009,Spring,M,29,S Korea,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-06,EVER,Everest,2009,Spring,M,53,S Korea,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-07,EVER,Everest,2009,Spring,M,58,S Korea,Climber,FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-08,EVER,Everest,2009,Spring,M,45,S Korea,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-09,EVER,Everest,2009,Spring,M,38,S Korea,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-13,EVER,Everest,2009,Spring,M,31,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-10,EVER,Everest,2009,Spring,M,33,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-12,EVER,Everest,2009,Spring,M,34,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-14,EVER,Everest,2009,Spring,M,29,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09173,EVER09173-11,EVER,Everest,2009,Spring,M,32,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09174,EVER09174-02,EVER,Everest,2009,Spring,M,33,Canada,Climber,FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09174,EVER09174-01,EVER,Everest,2009,Spring,M,35,Canada,Leader,FALSE,8600,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09174,EVER09174-03,EVER,Everest,2009,Spring,M,34,Canada,Climber,FALSE,7300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09175,EVER09175-01,EVER,Everest,2009,Spring,M,59,Italy,Leader,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09175,EVER09175-02,EVER,Everest,2009,Spring,M,23,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09176,EVER09176-01,EVER,Everest,2009,Spring,M,40,Germany,Leader,FALSE,8450,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09176,EVER09176-02,EVER,Everest,2009,Spring,M,41,Nepal,H-A Worker,TRUE,8450,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09177,EVER09177-01,EVER,Everest,2009,Spring,M,59,USA,Leader,FALSE,8300,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09178,EVER09178-01,EVER,Everest,2009,Spring,M,53,Germany,Leader,FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09179,EVER09179-02,EVER,Everest,2009,Spring,M,47,Czech Republic,Climber,FALSE,7000,FALSE,FALSE,FALSE,TRUE,Illness (non-AMS),7000,FALSE,NA,NA
EVER09179,EVER09179-03,EVER,Everest,2009,Spring,M,49,Czech Republic,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09179,EVER09179-04,EVER,Everest,2009,Spring,M,31,Czech Republic,Climber,FALSE,8635,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09179,EVER09179-05,EVER,Everest,2009,Spring,M,55,Czech Republic,Climber,FALSE,7800,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09179,EVER09179-06,EVER,Everest,2009,Spring,M,54,Czech Republic,Climber,FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09179,EVER09179-01,EVER,Everest,2009,Spring,M,33,Czech Republic,Leader,FALSE,7800,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09179,EVER09179-07,EVER,Everest,2009,Spring,M,50,Czech Republic,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09164,EVER09164-01,EVER,Everest,2009,Spring,M,29,Germany,Leader,FALSE,8850,TRUE,FALSE,FALSE,TRUE,AMS,8700,FALSE,NA,NA
EVER09162,EVER09162-01,EVER,Everest,2009,Spring,M,48,Canada,Leader,FALSE,8350,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09162,EVER09162-02,EVER,Everest,2009,Spring,M,30,Canada,Climber,FALSE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09161,EVER09161-02,EVER,Everest,2009,Spring,F,40,USA,Climber,FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09161,EVER09161-03,EVER,Everest,2009,Spring,F,54,USA,Climber,FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09161,EVER09161-04,EVER,Everest,2009,Spring,M,54,USA,Climber,FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09161,EVER09161-01,EVER,Everest,2009,Spring,M,51,USA,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09160,EVER09160-02,EVER,Everest,2009,Spring,M,52,Russia,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09160,EVER09160-01,EVER,Everest,2009,Spring,M,73,Russia,Leader,FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09160,EVER09160-03,EVER,Everest,2009,Spring,M,44,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09133,EVER09133-01,EVER,Everest,2009,Spring,M,26,Romania,Leader,FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09118,EVER09118-08,EVER,Everest,2009,Spring,M,41,Nepal,H-A Worker,TRUE,8800,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09118,EVER09118-07,EVER,Everest,2009,Spring,M,30,Nepal,H-A Worker,TRUE,8800,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09127,EVER09127-06,EVER,Everest,2009,Spring,M,34,Nepal,H-A Worker,TRUE,8500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09127,EVER09127-04,EVER,Everest,2009,Spring,M,32,Nepal,H-A Worker,TRUE,8500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09136,EVER09136-02,EVER,Everest,2009,Spring,M,31,Nepal,H-A Worker,TRUE,8750,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09143,EVER09143-05,EVER,Everest,2009,Spring,M,44,Nepal,H-A Worker,TRUE,8600,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09144,EVER09144-14,EVER,Everest,2009,Spring,M,19,China,H-A Worker,TRUE,8500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09148,EVER09148-11,EVER,Everest,2009,Spring,M,31,Nepal,H-A Worker,TRUE,8550,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09148,EVER09148-12,EVER,Everest,2009,Spring,M,27,Nepal,H-A Worker,TRUE,8250,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09148,EVER09148-10,EVER,Everest,2009,Spring,M,39,Nepal,H-A Worker,TRUE,8450,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09148,EVER09148-16,EVER,Everest,2009,Spring,M,46,Nepal,H-A Worker,TRUE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09149,EVER09149-08,EVER,Everest,2009,Spring,M,33,Nepal,H-A Worker,TRUE,7150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09149,EVER09149-07,EVER,Everest,2009,Spring,M,31,Nepal,H-A Worker,TRUE,7150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09150,EVER09150-04,EVER,Everest,2009,Spring,M,25,Nepal,H-A Worker,TRUE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09150,EVER09150-05,EVER,Everest,2009,Spring,M,30,Nepal,H-A Worker,TRUE,7950,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09152,EVER09152-22,EVER,Everest,2009,Spring,M,43,Nepal,H-A Worker,TRUE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09152,EVER09152-31,EVER,Everest,2009,Spring,M,47,Nepal,H-A Worker,TRUE,8400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09155,EVER09155-22,EVER,Everest,2009,Spring,M,49,Nepal,H-A Worker,TRUE,8500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09155,EVER09155-26,EVER,Everest,2009,Spring,M,34,Nepal,H-A Worker,TRUE,8200,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09155,EVER09155-19,EVER,Everest,2009,Spring,M,26,Nepal,H-A Worker,TRUE,8050,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09166,EVER09166-04,EVER,Everest,2009,Spring,M,50,Nepal,H-A Worker,TRUE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-43,EVER,Everest,2009,Spring,M,22,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-38,EVER,Everest,2009,Spring,M,52,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-46,EVER,Everest,2009,Spring,M,28,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09168,EVER09168-49,EVER,Everest,2009,Spring,M,21,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09172,EVER09172-04,EVER,Everest,2009,Spring,M,20,Nepal,H-A Worker,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09161,EVER09161-05,EVER,Everest,2009,Spring,M,29,Nepal,Cook,TRUE,NA,FALSE,FALSE,FALSE,TRUE,Illness (non-AMS),5300,FALSE,NA,NA
EVER09102,EVER09102-01,EVER,Everest,2009,Spring,M,40,China,Leader,FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-43,EVER,Everest,2009,Spring,M,31,China,Rope Team,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-32,EVER,Everest,2009,Spring,M,24,China,Rope Team,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-30,EVER,Everest,2009,Spring,M,22,China,Rope Team,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-50,EVER,Everest,2009,Spring,M,24,China,Rope Team,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-36,EVER,Everest,2009,Spring,M,23,China,Rope Team,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-51,EVER,Everest,2009,Spring,M,22,China,Rope Team,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-29,EVER,Everest,2009,Spring,F,36,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-12,EVER,Everest,2009,Spring,M,34,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-14,EVER,Everest,2009,Spring,M,39,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-20,EVER,Everest,2009,Spring,F,36,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-17,EVER,Everest,2009,Spring,M,40,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-22,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-28,EVER,Everest,2009,Spring,M,31,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-07,EVER,Everest,2009,Spring,M,46,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-10,EVER,Everest,2009,Spring,M,40,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-26,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-19,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-27,EVER,Everest,2009,Spring,M,33,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-18,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-15,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-21,EVER,Everest,2009,Spring,M,40,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,TRUE,AMS,8750,FALSE,NA,NA
EVER09102,EVER09102-11,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-16,EVER,Everest,2009,Spring,F,26,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-25,EVER,Everest,2009,Spring,M,40,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-23,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-24,EVER,Everest,2009,Spring,M,NA,China,Climber,FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-33,EVER,Everest,2009,Spring,M,24,China,H-A Assistant,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-48,EVER,Everest,2009,Spring,M,25,China,H-A Assistant,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-39,EVER,Everest,2009,Spring,M,23,China,H-A Assistant,TRUE,8800,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-54,EVER,Everest,2009,Spring,M,24,China,H-A Assistant,TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER09102,EVER09102-31,EVER,Everest,2009,Spring,M,25,China,H-A Assistant,TRUE,8600,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
